-1.115744	1.352423	-0.596388
-1.016942	1.418107	-1.010155
-1.087675	1.464466	-0.664271
-0.994900	1.554844	-0.994744
-1.097661	1.478969	-0.605626
-1.019204	1.447635	-0.979920
-1.016526	1.450566	-0.989107
-1.086084	1.507432	-0.638142
-0.996444	1.456677	-1.062920
-1.105207	1.455177	-0.591289
-0.989991	1.567369	-1.002831
-0.993430	1.460078	-1.082088
-1.006249	1.483286	-1.003867
-0.995451	1.545985	-0.997836
-1.017022	1.432198	-0.990344
-1.017559	1.422871	-0.990892
-1.009008	1.480797	-0.994563
-1.016522	1.441434	-0.989755
-1.114449	1.367890	-0.593694
-1.003387	1.485261	-1.013183
-1.004813	1.468006	-1.024134
-0.997798	1.511653	-1.010919
-0.991333	1.482105	-1.061128
-1.081500	1.455996	-0.682939
-0.992194	1.549143	-1.008198
-1.002833	1.476957	-1.023020
-1.013196	1.489659	-0.964609
-1.023989	1.437073	-0.953385
-1.019336	1.472858	-0.947865
-0.986442	1.487499	-1.080699
-1.015362	1.485652	-0.955940
-1.113166	1.382955	-0.590571
-1.017190	1.413519	-0.991394
-1.104504	1.334956	-0.664742
-0.995374	1.449594	-1.071957
-1.009185	1.487616	-0.983529
-1.013320	1.420521	-1.020076
-1.115096	1.299350	-0.604236
-1.083361	1.402331	-0.718525
-1.005487	1.458734	-1.025348
-0.994430	1.512634	-1.020347
-0.998645	1.503461	-1.012154
-0.995464	1.463183	-1.053389
-0.994149	1.471423	-1.052580
-1.017754	1.438439	-0.980936
-0.999635	1.509534	-1.001220
-1.022638	1.450913	-0.942357
-1.023286	1.442003	-0.944031
-0.996036	1.519385	-1.008535
-1.087497	1.500289	-0.620550
-0.991806	1.562511	-0.992492
-0.995823	1.447691	-1.063277
-1.009508	1.493150	-0.973631
-1.111814	1.398253	-0.587013
-1.007912	1.440342	-1.027538
-1.002705	1.492405	-1.002935
-0.984565	1.570170	-1.012994
-1.076794	1.449946	-0.701144
-0.986079	1.561250	-1.015606
-1.006373	1.449454	-1.026510
-0.998387	1.517029	-0.998542
-1.005382	1.489968	-0.993157
-1.008870	1.431396	-1.028446
-1.016226	1.406182	-1.001043
-1.000003	1.494317	-1.012645
-1.021202	1.459244	-0.940591
-1.000646	1.501390	-1.002489
-0.995312	1.504493	-1.021524
-1.023420	1.432862	-0.945546
-1.016959	1.429481	-0.981830
-1.017223	1.504567	-0.921526
-1.019262	1.435278	-0.972197
-0.994218	1.536449	-1.001710
-0.999140	1.485756	-1.022289
-1.110203	1.413939	-0.582955
-1.083579	1.478263	-0.661147
-1.016173	1.481038	-0.947049
-1.098104	1.345628	-0.678641
-1.009802	1.496237	-0.963529
-0.995599	1.454434	-1.054231
-0.992259	1.520524	-1.018109
-1.016462	1.420599	-0.982586
-0.985870	1.470741	-1.092824
-1.017636	1.496689	-0.926351
-1.014572	1.408624	-1.011153
-0.974631	1.549978	-1.064333
-0.996923	1.524791	-0.995104
-0.994293	1.527431	-1.005364
-0.994911	1.440684	-1.071748
-0.992078	1.450823	-1.081500
-1.020979	1.431850	-0.963552
-1.005461	1.496092	-0.983080
-1.012173	1.492198	-0.954572
-1.001036	1.506710	-0.991534
-1.002512	1.498791	-0.992692
-0.996738	1.421889	-1.071548
-1.000007	1.514057	-0.988551
-0.991101	1.479028	-1.051884
-1.006518	1.500128	-0.972610
-0.982955	1.479921	-1.092527
-0.995687	1.431528	-1.071553
-1.096841	1.470118	-0.588641
-0.970907	1.553128	-1.076058
-1.015097	1.404624	-0.992110
-1.022576	1.428051	-0.955111
-0.995654	1.438646	-1.063272
-0.994911	1.542021	-0.988389
-1.019041	1.467394	-0.939104
-1.107588	1.429956	-0.578577
-1.019229	1.490821	-0.916607
-0.998852	1.468206	-1.033300
-0.995769	1.533323	-0.991644
-1.023348	1.423974	-0.947020
-0.989970	1.538689	-1.011592
-0.996102	1.494972	-1.021958
-1.018407	1.498181	-0.911998
-1.003260	1.503582	-0.982003
-0.996133	1.429405	-1.062954
-0.994820	1.469241	-1.042963
-0.998586	1.521362	-0.984910
-1.015225	1.411923	-0.983375
-0.984980	1.573918	-1.000464
-1.002049	1.510671	-0.978844
-1.007909	1.422682	-1.029226
-0.995575	1.445429	-1.054732
-1.080297	1.493496	-0.658658
-0.996223	1.420162	-1.062758
-1.004544	1.506861	-0.969614
-0.996916	1.476319	-1.032234
-0.968051	1.564413	-1.073015
-1.091325	1.356269	-0.693782
-0.984109	1.491483	-1.069185
-0.985225	1.550816	-1.018152
-0.995832	1.461040	-1.044083
-1.017271	1.426633	-0.973502
-0.980819	1.577031	-1.010199
-0.989189	1.512809	-1.029777
-0.990360	1.504664	-1.030899
-0.999569	1.459513	-1.034577
-1.013689	1.488083	-0.945541
-0.993148	1.550122	-0.985535
-1.000485	1.517612	-0.975119
-0.989945	1.528977	-1.015080
-1.007053	1.502649	-0.960627
-0.986129	1.460974	-1.092057
-0.974411	1.538837	-1.066505
-0.985803	1.489064	-1.060412
-1.021281	1.446064	-0.934586
-1.021546	1.437566	-0.936627
-1.016546	1.475841	-0.938067
-1.022087	1.428770	-0.938222
-1.009674	1.498282	-0.951174
-1.012454	1.500807	-0.936746
-0.970927	1.560339	-1.061518
-1.010234	1.411517	-1.020993
-0.995847	1.412526	-1.071633
-0.975351	1.546522	-1.053573
-1.086913	1.491484	-0.603856
-1.012590	1.494256	-0.941565
-1.079651	1.389874	-0.721934
-1.020631	1.454129	-0.932416
-1.015639	1.489707	-0.932076
-1.075088	1.518947	-0.635176
-1.000418	1.450421	-1.035604
-1.072449	1.432767	-0.722474
-0.992510	1.476798	-1.041915
-1.085303	1.366633	-0.709541
-0.991435	1.442183	-1.081220
-1.011305	1.508635	-0.932287
-0.995826	1.436452	-1.054896
-1.023076	1.419896	-0.939384
-1.001783	1.441398	-1.036466
-1.002401	1.513623	-0.965958
-0.996324	1.452164	-1.044988
-1.102214	1.445779	-0.574803
-1.013160	1.511523	-0.918153
-0.996309	1.529202	-0.981717
-1.075910	1.508992	-0.655921
-1.015686	1.418357	-0.974623
-0.986996	1.520844	-1.027569
-0.976082	1.536520	-1.056024
-1.002614	1.432689	-1.037229
-1.019235	1.461994	-0.930478
-0.992117	1.433403	-1.081372
-0.993701	1.484879	-1.031371
-1.024011	1.411217	-0.940463
-1.018465	1.423473	-0.965364
-0.986622	1.569131	-0.990312
-1.022811	1.415750	-0.948880
-0.993186	1.423985	-1.081884
-0.995924	1.427652	-1.054874
-1.017281	1.483938	-0.922576
-1.069998	1.443037	-0.718455
-1.015002	1.483259	-0.936454
-0.997033	1.443115	-1.045638
-1.020635	1.419848	-0.957210
-0.994703	1.411403	-1.062910
-0.976843	1.571020	-1.022774
-1.108698	1.291940	-0.629565
-1.072238	1.421511	-0.726483
-0.986744	1.486558	-1.051078
-1.004349	1.509273	-0.956942
-0.979506	1.493041	-1.078561
-1.061494	1.455416	-0.746115
-0.997548	1.524853	-0.971875
-1.012595	1.403767	-0.984399
-1.017212	1.470386	-0.929090
-0.990242	1.557340	-0.982935
-0.977781	1.486899	-1.090863
-1.073619	1.465528	-0.678364
-0.990907	1.494537	-1.031108
-1.007526	1.504692	-0.947025
-1.023390	1.406962	-0.932604
-0.997672	1.434381	-1.046093
-1.066456	1.438720	-0.736196
-0.961746	1.566918	-1.084407
-0.984905	1.504572	-1.040507
-0.977841	1.562013	-1.025547
-1.062516	1.444333	-0.749816
-1.020031	1.456983	-0.921954
-0.969274	1.540509	-1.077593
-1.020867	1.449292	-0.924413
-0.983468	1.540014	-1.021396
-1.008178	1.515992	-0.928498
-1.110162	1.308977	-0.584726
-0.984283	1.529927	-1.024684
-0.963567	1.554843	-1.087207
-1.001750	1.424534	-1.037854
-1.013565	1.410387	-0.975762
-1.069480	1.458907	-0.696838
-1.011495	1.397740	-1.002115
-0.989101	1.484804	-1.040989
-0.985065	1.451888	-1.091300
-0.993540	1.537268	-0.978860
-0.994991	1.419061	-1.054869
-0.971798	1.556388	-1.050614
-1.021805	1.416013	-0.931889
-1.064536	1.449171	-0.732333
-0.983231	1.513195	-1.039522
-1.023582	1.398769	-0.933670
-1.109671	1.327334	-0.583301
-0.999139	1.520673	-0.962527
-0.976999	1.533851	-1.045564
-1.101919	1.307012	-0.651331
-1.023632	1.403111	-0.942188
-1.018135	1.464826	-0.920166
-1.016128	1.477651	-0.927179
-1.013782	1.505481	-0.908909
-0.973999	1.578193	-1.019764
-0.981505	1.521955	-1.037359
-0.992344	1.414347	-1.082119
-0.997312	1.426168	-1.046495
-1.020556	1.441283	-0.927297
-1.020784	1.452009	-0.913604
-0.962768	1.573498	-1.069689
-1.076934	1.377648	-0.725107
-1.016113	1.415728	-0.967003
-1.004451	1.414307	-1.029873
-1.066142	1.427965	-0.740125
-0.975554	1.543516	-1.042811
-1.021482	1.444330	-0.916063
-0.977872	1.551677	-1.028373
-1.108813	1.344083	-0.581300
-1.010816	1.396738	-0.993246
-1.020504	1.424906	-0.931035
-1.005021	1.512024	-0.942982
-1.058184	1.466183	-0.742365
-1.016283	1.484317	-0.909650
-1.009213	1.400076	-1.012160
-1.061524	1.433739	-0.753430
-1.021106	1.408030	-0.951100
-1.020127	1.433236	-0.929684
-0.979538	1.531415	-1.034762
-0.965807	1.569390	-1.058516
-0.980190	1.504885	-1.050314
-1.070281	1.409889	-0.730515
-1.107956	1.359484	-0.578626
-1.067968	1.522458	-0.652721
-1.108272	1.283079	-0.607229
-0.985996	1.494277	-1.040578
-0.980297	1.496634	-1.059910
-1.108574	1.291938	-0.586237
-1.075341	1.510811	-0.618971
-1.001111	1.516344	-0.953234
-1.076111	1.364908	-0.727129
-0.977211	1.524141	-1.047836
-1.016332	1.477814	-0.914086
-1.018113	1.412327	-0.959274
-1.065235	1.384696	-0.759233
-1.065492	1.453034	-0.714560
-1.055145	1.459662	-0.758871
-0.978076	1.541299	-1.031684
-1.018756	1.459226	-0.911658
-0.986370	1.563966	-0.980343
-0.974110	1.526283	-1.058101
-0.982631	1.495157	-1.050466
-1.107226	1.374552	-0.575264
-0.977355	1.498105	-1.068754
-1.016601	1.471801	-0.917969
-0.975663	1.470931	-1.102206
-0.984383	1.443480	-1.091060
-1.070020	1.374999	-0.743555
-1.055860	1.448778	-0.762405
-0.990812	1.545181	-0.976080
-1.106801	1.389740	-0.571153
-1.020574	1.446752	-0.905574
-1.105934	1.405204	-0.566604
-0.973070	1.553299	-1.039747
-1.093459	1.460316	-0.572612
-1.021315	1.439152	-0.907865
-0.967452	1.462662	-1.130789
-1.084999	1.481925	-0.588008
-1.020639	1.403855	-0.926241
-1.060620	1.459617	-0.728645
-1.020815	1.396240	-0.927459
-0.977887	1.579446	-0.997518
-0.965077	1.470220	-1.131016
-0.977052	1.462034	-1.101815
-1.064466	1.416990	-0.744106
-1.020398	1.436468	-0.919432
-0.993577	1.532476	-0.969016
-0.976071	1.505749	-1.060064
-0.992728	1.410561	-1.055118
-0.970720	1.451661	-1.124261
-0.977777	1.514119	-1.049735
-0.956842	1.576253	-1.080740
-1.014426	1.491502	-0.905379
-1.079850	1.354396	-0.710324
-0.995360	1.418010	-1.046936
-0.970313	1.527862	-1.068145
-1.002125	1.519580	-0.939227
-0.972384	1.478969	-1.101830
-0.967688	1.565604	-1.047531
-1.052371	1.470337	-0.755332
-0.970928	1.563079	-1.036562
-1.007187	1.517664	-0.915570
-0.974138	1.582360	-1.007126
-1.103191	1.420854	-0.562234
-0.971916	1.443481	-1.124022
-0.998756	1.416533	-1.038344
-1.003990	1.522589	-0.925463
-0.991556	1.403900	-1.071938
-1.010352	1.402836	-0.977152
-0.969004	1.454720	-1.130748
-1.013239	1.408327	-0.968602
-0.984675	1.434855	-1.091321
-1.069384	1.363913	-0.747747
-0.969013	1.571705	-1.033452
-0.968806	1.459653	-1.124430
-1.093389	1.322283	-0.666730
-1.019241	1.412812	-0.925231
-0.988728	1.552355	-0.973234
-1.063523	1.395162	-0.753484
-1.063996	1.374722	-0.764705
-1.074099	1.353152	-0.729584
-1.004463	1.403263	-1.021680
-1.008476	1.396367	-0.985701
-1.068184	1.386922	-0.739427
-1.020852	1.391449	-0.935753
-1.068104	1.398293	-0.734886
-1.059341	1.423342	-0.757221
-0.977240	1.453538	-1.101412
-1.016498	1.465625	-0.909400
-1.054740	1.438515	-0.765955
-0.992309	1.551029	-0.948868
-0.986848	1.559223	-0.970030
-0.991186	1.402681	-1.063294
-0.979911	1.575156	-0.987469
-0.985310	1.425812	-1.091789
-1.018535	1.421225	-0.923946
-0.961853	1.477378	-1.131303
-0.995102	1.528053	-0.959343
-1.053260	1.476288	-0.738721
-1.019019	1.428849	-0.922289
-0.973246	1.448201	-1.112568
-0.995015	1.546565	-0.939012
-1.020500	1.395486	-0.944566
-1.018464	1.453791	-0.903627
-0.989149	1.554986	-0.959154
-0.971984	1.456297	-1.112543
-0.974128	1.439946	-1.112644
-1.088022	1.333178	-0.679603
-1.057797	1.394105	-0.774377
-0.961049	1.541568	-1.087894
-1.020044	1.431813	-0.911111
-0.997698	1.523687	-0.949675
-0.971369	1.492279	-1.088634
-0.999732	1.527140	-0.935734
-0.972231	1.435066	-1.123870
-0.961048	1.577161	-1.055856
-1.062825	1.405748	-0.748443
-1.047662	1.463924	-0.772335
-0.990589	1.558361	-0.945724
-0.969609	1.446528	-1.131011
-0.966194	1.467376	-1.124311
-0.971434	1.506781	-1.069496
-0.987583	1.562506	-0.955811
-0.964219	1.573706	-1.044611
-1.057739	1.403417	-0.767656
-0.995477	1.539245	-0.942422
-1.009980	1.543304	-0.875444
-1.014612	1.405279	-0.961219
-0.957072	1.581038	-1.066751
-0.972975	1.515248	-1.059724
-0.972218	1.498986	-1.077617
-0.970138	1.464314	-1.112584
-1.082734	1.344113	-0.694521
-0.966074	1.578696	-1.030320
-0.984295	1.566437	-0.966473
-0.977208	1.445325	-1.101431
-1.017422	1.400947	-0.953492
-1.067284	1.477011	-0.674285
-0.989538	1.547621	-0.962753
-0.998125	1.534251	-0.932567
-1.048211	1.453127	-0.775776
-0.990590	1.540188	-0.966081
-0.981579	1.570569	-0.977330
-0.992216	1.543450	-0.952507
-1.019763	1.434086	-0.900258
-0.974519	1.431501	-1.112647
-1.014528	1.471293	-0.906291
-1.097211	1.436046	-0.558997
-1.007683	1.512122	-0.906282
-1.057592	1.413050	-0.761818
-1.018947	1.441403	-0.898041
-0.995739	1.531457	-0.946108
-1.047944	1.480317	-0.751846
-0.952421	1.567095	-1.094125
-1.059619	1.463029	-0.710918
-0.984374	1.416888	-1.091909
-0.968193	1.583734	-1.016633
-1.045036	1.474432	-0.768772
-0.977615	1.436982	-1.101581
-1.009363	1.533670	-0.881241
-0.987731	1.405922	-1.081886
-0.992650	1.553445	-0.936186
-0.992545	1.535703	-0.956079
-1.004601	1.549164	-0.887094
-0.967434	1.472092	-1.112457
-1.061954	1.468137	-0.692539
-1.075705	1.342680	-0.711472
-0.967634	1.485116	-1.100616
-0.992184	1.409621	-1.047191
-1.016091	1.459542	-0.901189
-1.018292	1.389840	-0.929166
-1.055159	1.469812	-0.725152
-0.996376	1.540970	-0.929721
-1.052626	1.428889	-0.769940
-0.954032	1.555053	-1.096306
-0.964098	1.529045	-1.078159
-0.957749	1.484196	-1.131582
-1.073973	1.501195	-0.603468
-1.000238	1.528585	-0.923037
-0.998779	1.406222	-1.030397
-0.989614	1.401478	-1.055427
-1.009361	1.401250	-0.970149
-1.010064	1.499078	-0.901505
-0.962856	1.474590	-1.123792
-0.978019	1.428457	-1.101798
-1.017797	1.424827	-0.914815
-1.004533	1.390930	-1.003449
-1.018787	1.427358	-0.903143
-0.969126	1.438250	-1.131516
-1.046999	1.443101	-0.779183
-1.016405	1.402054	-0.921096
-0.971423	1.426503	-1.123817
-0.973943	1.423126	-1.112553
-1.006002	1.395906	-0.978554
-1.012464	1.477318	-0.902623
-1.062044	1.528394	-0.634112
-1.004576	1.389967	-0.994748
-0.960364	1.580431	-1.041551
-0.967806	1.516255	-1.069300
-0.983895	1.570289	-0.952699
-1.102999	1.278231	-0.589262
-1.017068	1.448344	-0.896025
-0.950847	1.583666	-1.077350
-1.050164	1.410916	-0.781640
-0.980376	1.574313	-0.962932
-0.994147	1.408324	-1.038821
-1.016219	1.395136	-0.922744
-1.069752	1.342767	-0.733917
-1.015796	1.410344	-0.919324
-1.064701	1.353959	-0.752366
-1.001267	1.558324	-0.883114
-1.050819	1.419610	-0.775061
-1.002145	1.522996	-0.913343
-1.001909	1.393123	-1.012909
-1.005470	1.553051	-0.871486
-1.054382	1.384837	-0.780551
-1.105786	1.301887	-0.567667
-0.956036	1.583861	-1.053084
-1.003310	1.539264	-0.892377
-1.016211	1.417953	-0.917543
-0.963666	1.479088	-1.111965
-1.062911	1.490815	-0.671535
-0.948226	1.576775	-1.090756
-0.986371	1.565570	-0.942976
-0.965311	1.507438	-1.078674
-0.977380	1.420152	-1.101770
-1.040627	1.484104	-0.765139
-1.056386	1.532444	-0.650358
-1.048590	1.402322	-0.788966
-1.103991	1.319493	-0.567336
-1.013573	1.464855	-0.898032
-1.047088	1.485512	-0.735319
-0.993526	1.547656	-0.926908
-1.006112	1.524797	-0.886996
-1.009846	1.398659	-0.962991
-0.976502	1.577848	-0.973658
-1.081943	1.472534	-0.572414
-1.015146	1.453772	-0.893265
-1.058127	1.365118	-0.769271
-0.973335	1.581562	-0.983955
-0.958742	1.481262	-1.123186
-1.017094	1.429067	-0.893351
-1.009470	1.527474	-0.871032
-0.970034	1.585121	-0.993881
-0.997147	1.534742	-0.920608
-0.952932	1.490694	-1.131768
-1.042356	1.489323	-0.748426
-1.002790	1.389734	-0.987273
-1.105426	1.285090	-0.568503
-0.951011	1.587476	-1.063846
-1.044557	1.433907	-0.783199
-0.961051	1.584277	-1.026860
-1.016394	1.421031	-0.907206
-1.102201	1.335925	-0.565930
-1.016192	1.435932	-0.891136
-1.008677	1.536354	-0.865326
-0.997684	1.395815	-1.021924
-1.071517	1.332104	-0.714830
-1.011611	1.394748	-0.955457
-0.967522	1.430005	-1.132032
-1.003379	1.517405	-0.903979
-0.988853	1.400299	-1.047396
-1.009704	1.484466	-0.898397
-0.980519	1.409509	-1.091513
-1.058670	1.505510	-0.669653
-0.964342	1.498506	-1.087288
-0.996217	1.553619	-0.898201
-0.987891	1.560164	-0.933512
-1.013686	1.389813	-0.947257
-1.101327	1.396871	-0.549615
-1.016699	1.422792	-0.896035
-0.965762	1.587728	-1.003448
-1.036906	1.466608	-0.784747
-1.088605	1.450318	-0.557140
-1.014484	1.386334	-0.938549
-1.005809	1.506020	-0.898304
-0.986790	1.394054	-1.064011
-0.951828	1.541894	-1.096769
-0.971767	1.415166	-1.112370
-1.076745	1.332317	-0.695025
-0.969257	1.417977	-1.123738
-1.014121	1.389664	-0.924383
-1.097967	1.411968	-0.545772
-0.961711	1.490699	-1.099004
-1.052838	1.472721	-0.707378
-1.007379	1.519228	-0.877193
-0.985204	1.396616	-1.072721
-1.101003	1.351365	-0.563288
-1.004405	1.394786	-0.971752
-1.001012	1.529895	-0.897632
-0.961287	1.517095	-1.078683
-0.986851	1.391755	-1.055692
-1.037160	1.456298	-0.787986
-0.958868	1.485187	-1.111281
-0.996397	1.544448	-0.903103
-0.955932	1.530050	-1.088007
-1.048715	1.479425	-0.721905
-0.975942	1.582563	-0.959633
-1.101397	1.381730	-0.554625
-1.034740	1.476849	-0.781049
-1.013278	1.458915	-0.889573
-0.998667	1.528536	-0.911067
-0.994318	1.541677	-0.917548
-0.993635	1.561641	-0.894487
-1.100718	1.366634	-0.559462
-0.978967	1.578239	-0.949832
-1.010938	1.470839	-0.894283
-0.974584	1.412817	-1.101547
-1.014771	1.442556	-0.888977
-1.003734	1.517326	-0.891933
-1.042084	1.425413	-0.788544
-0.972369	1.586216	-0.969829
-1.013994	1.414769	-0.911037
-0.993109	1.397923	-1.030656
-1.062360	1.520513	-0.617998
-1.055271	1.478527	-0.688397
-0.989908	1.399220	-1.039064
-1.072019	1.491993	-0.588273
-1.001080	1.522700	-0.901556
-0.996696	1.535600	-0.907785
-0.953909	1.487560	-1.122803
-0.968664	1.589672	-0.980133
-0.989050	1.554348	-0.923711
-1.052795	1.519201	-0.667518
-0.942726	1.584524	-1.087353
-1.034930	1.492572	-0.761474
-0.965643	1.608417	-0.973481
-0.954901	1.585820	-1.037851
-0.957994	1.507608	-1.088085
-1.079529	1.321650	-0.679250
-1.012863	1.385438	-0.931565
-1.003698	1.511497	-0.895542
-1.012541	1.408052	-0.913791
-1.092643	1.281888	-0.631682
-1.014943	1.416995	-0.899853
-1.011827	1.400904	-0.915821
-1.006444	1.492233	-0.894249
-0.960284	1.589254	-1.012808
-1.000452	1.389530	-0.980364
-1.013516	1.447862	-0.885807
-0.961864	1.611955	-0.983010
-1.087998	1.296167	-0.649849
-0.980781	1.399882	-1.081830
-0.966625	1.599339	-0.976574
-0.947566	1.497363	-1.131536
-0.942722	1.565623	-1.102253
-0.991380	1.549221	-0.913638
-0.986769	1.390265	-1.047395
-0.994651	1.565022	-0.881360
-0.944271	1.589830	-1.074078
-0.944611	1.554095	-1.104125
-1.035725	1.446720	-0.791058
-1.011699	1.464823	-0.885010
-1.039702	1.417253	-0.795369
-1.103726	1.294714	-0.549635
-0.977336	1.604973	-0.926814
-1.003960	1.545519	-0.861890
-0.969800	1.595252	-0.966430
-1.048479	1.376430	-0.784689
-0.964467	1.592656	-0.990144
-1.008568	1.477869	-0.889648
-1.043276	1.393759	-0.795043
-0.980727	1.572977	-0.940316
-0.964831	1.421895	-1.132326
-1.010963	1.394686	-0.917628
-1.004666	1.511945	-0.882474
-0.960083	1.620450	-0.980115
-1.003979	1.392811	-0.964667
-1.083032	1.310186	-0.665196
-1.030784	1.486299	-0.777042
-0.973003	1.609998	-0.936566
-1.063391	1.336332	-0.740113
-1.014053	1.423729	-0.887015
-1.041415	1.494751	-0.732282
-0.975881	1.613096	-0.923118
-1.091154	1.426383	-0.543508
-1.014462	1.417760	-0.889448
-0.972584	1.590947	-0.956458
-1.071917	1.321821	-0.696931
-1.010572	1.472072	-0.879627
-1.058022	1.348157	-0.757087
-0.962294	1.602418	-0.986392
-0.997845	1.560329	-0.870527
-0.963391	1.616319	-0.970525
-1.012661	1.452955	-0.881261
-0.968113	1.603841	-0.963417
-0.949524	1.589276	-1.049431
-1.094181	1.272607	-0.611924
-0.936642	1.556323	-1.119128
-1.036727	1.498035	-0.745245
-0.996492	1.385591	-1.005100
-1.012456	1.465798	-0.869578
-0.973381	1.602005	-0.940326
-0.937937	1.545503	-1.122058
-0.994225	1.387500	-1.013762
-1.012482	1.458722	-0.875543
-0.971048	1.617594	-0.932921
-0.987093	1.389561	-1.038999
-0.975229	1.586256	-0.946962
-1.066730	1.324605	-0.721576
-0.988462	1.556755	-0.909266
-1.012952	1.430146	-0.884827
-0.997108	1.384177	-0.996559
-0.976741	1.596552	-0.930685
-0.968041	1.407735	-1.111920
-1.009076	1.479900	-0.874569
-0.965810	1.409773	-1.123417
-1.105287	1.277317	-0.549958
-0.955635	1.624463	-0.990408
-0.938912	1.575521	-1.099539
-0.959651	1.595212	-0.999738
-0.985459	1.379972	-1.047120
-1.003952	1.499538	-0.890467
-0.953766	1.517857	-1.088422
-1.006329	1.485657	-0.884885
-0.953161	1.491451	-1.110694
-0.956605	1.615203	-0.993316
-0.985033	1.382130	-1.056393
-1.100260	1.311571	-0.550263
-0.970582	1.599047	-0.953497
-0.991105	1.388904	-1.022322
-1.012462	1.411324	-0.904298
-0.965923	1.611650	-0.960385
-1.011238	1.473445	-0.864535
-1.004518	1.389824	-0.957237
-0.988657	1.568228	-0.892461
-0.973625	1.594061	-0.943878
-0.969143	1.606859	-0.950383
-0.943876	1.541911	-1.105402
-0.951619	1.628301	-1.000544
-0.955354	1.497872	-1.097934
-1.099229	1.272406	-0.572442
-1.051261	1.359375	-0.772930
-1.003337	1.505657	-0.886849
-0.988432	1.389410	-1.030806
-0.979153	1.599250	-0.917320
-1.013757	1.412407	-0.892912
-0.974695	1.403924	-1.091120
-0.967420	1.614220	-0.946852
-0.981827	1.566962	-0.930639
-0.978118	1.607446	-0.913447
-0.947797	1.530577	-1.097759
-0.948617	1.494219	-1.122873
-0.933556	1.566504	-1.116306
