-1.252938	1.297182	-0.823508	
-1.252756	1.239406	-0.749984	
-1.252700	1.229426	-0.786798	
-1.252680	1.316156	-0.722036	
-1.252620	1.237100	-0.776656	
-1.252596	1.333154	-0.801818	
-1.252532	1.278354	-0.824702	
-1.252524	1.281136	-0.385606	
-1.252516	1.331796	-0.461974	
-1.252402	1.287718	-0.748496	
-1.252370	1.202910	-0.481398	
-1.252276	1.300232	-0.764560	
-1.252228	1.240620	-0.857860	
-1.252214	1.314788	-0.819422	
-1.252170	1.220324	-0.787938	
-1.252140	1.249996	-0.895884	
-1.252134	1.306900	-0.727292	
-1.252126	1.202682	-0.817850	
-1.252108	1.336160	-0.865080	
-1.251890	1.323000	-0.795320	
-1.251888	1.323744	-0.805774	
-1.251870	1.223426	-0.876538	
-1.251854	1.231974	-0.885534	
-1.251826	1.235280	-0.768292	
-1.251780	1.296054	-0.784408	
-1.251764	1.297820	-0.755598	
-1.251686	1.305430	-0.792450	
-1.251644	1.297068	-0.794000	
-1.251582	1.204582	-0.877424	
-1.251552	1.313516	-0.789090	
-1.251492	1.267292	-0.854152	
-1.251476	1.302394	-0.773626	
-1.251434	1.259704	-0.895478	
-1.251394	1.214380	-0.876894	
-1.251384	1.335418	-0.389352	
-1.251384	1.337038	-0.877406	
-1.251360	1.201094	-0.798534	
-1.251328	1.232960	-0.760296	
-1.251286	1.223276	-0.867876	
-1.251266	1.341442	-0.787500	
-1.251256	1.275814	-0.741116	
-1.251252	1.297278	-0.381096	
-1.251224	1.302682	-0.717476	
-1.251190	1.258796	-0.836232	
-1.251182	1.332126	-0.791386	
-1.251032	1.230418	-0.752374	
-1.250918	1.333976	-0.811988	
-1.250832	1.287972	-0.823822	
-1.250800	1.311810	-0.711490	
-1.250768	1.304164	-0.782886	
-1.250730	1.214248	-0.868036	
-1.250676	1.258352	-0.845968	
-1.250648	1.321750	-0.785040	
-1.250622	1.211132	-0.788946	
-1.250596	1.373462	-0.798826	
-1.250592	1.312044	-0.779416	
-1.250566	1.213982	-0.834398	
-1.250490	1.231868	-0.858878	
-1.250420	1.347290	-0.459278	
-1.250350	1.204638	-0.867998	
-1.250322	1.310018	-0.770206	
-1.250304	1.267402	-0.834648	
-1.250270	1.350206	-0.873778	
-1.250246	1.210854	-0.496258	
-1.250236	1.277120	-0.871596	
-1.250206	1.344936	-0.818568	
-1.250170	1.249708	-0.847438	
-1.250154	1.228606	-0.778464	
-1.250130	1.375464	-0.809738	
-1.250126	1.304998	-0.831528	
-1.250120	1.296100	-0.833066	
-1.249944	1.249980	-0.837628	
-1.249920	1.295326	-0.746632	
-1.249914	1.350452	-0.784208	
-1.249894	1.320068	-0.775292	
-1.249862	1.323956	-0.815732	
-1.249848	1.307554	-0.761146	
-1.249798	1.240832	-0.895168	
-1.249766	1.323960	-0.868050	
-1.249568	1.276356	-0.862450	
-1.249534	1.255446	-0.737736	
-1.249516	1.246552	-0.740252	
-1.249500	1.284492	-0.739710	
-1.249422	1.237470	-0.742452	
-1.249338	1.304948	-0.751832	
-1.249320	1.309938	-0.737188	
-1.249320	1.348304	-0.861594	
-1.249310	1.204780	-0.826852	
-1.249286	1.194744	-0.877994	
-1.249258	1.335246	-0.853660	
-1.249256	1.355624	-0.403588	
-1.249208	1.302524	-0.742262	
-1.249198	1.237438	-0.522716	
-1.249184	1.264016	-0.735106	
-1.249162	1.299580	-0.732802	
-1.249098	1.378788	-0.435708	
-1.249092	1.240756	-0.839032	
-1.249092	1.278838	-0.523394	
-1.249064	1.266676	-0.844468	
-1.249044	1.217798	-0.511872	
-1.249044	1.223746	-0.885406	
-1.249020	1.318704	-0.732626	
-1.249012	1.223224	-0.859536	
-1.248966	1.228438	-0.744534	
-1.248928	1.231556	-0.840364	
-1.248898	1.317924	-0.766078	
-1.248888	1.240804	-0.848750	
-1.248748	1.313568	-0.376634	
-1.248732	1.325028	-0.717734	
-1.248704	1.330454	-0.781308	
-1.248700	1.363296	-0.457050	
-1.248684	1.220078	-0.780030	
-1.248670	1.313942	-0.828780	
-1.248566	1.324028	-0.856870	
-1.248430	1.222890	-0.841578	
-1.248428	1.272404	-0.732718	
-1.248350	1.214810	-0.886060	
-1.248340	1.276522	-0.833380	
-1.248252	1.219596	-0.746614	
-1.248206	1.227362	-0.770286	
-1.248198	1.370044	-0.788358	
-1.248194	1.222344	-0.754794	
-1.248074	1.205386	-0.887052	
-1.247950	1.214498	-0.859956	
-1.247926	1.295716	-0.723700	
-1.247868	1.289804	-0.519330	
-1.247792	1.292474	-0.737542	
-1.247752	1.231842	-0.849790	
-1.247660	1.225216	-0.762472	
-1.247648	1.195144	-0.868302	
-1.247546	1.365904	-0.823276	
-1.247542	1.160660	-0.439390	
-1.247464	1.267520	-0.527204	
-1.247352	1.275454	-0.853146	
-1.247350	1.315216	-0.757004	
-1.247342	1.276872	-0.881200	
-1.247330	1.297664	-0.546778	
-1.247322	1.328508	-0.771502	
-1.247318	1.202156	-0.790148	
-1.247304	1.281030	-0.730922	
-1.247278	1.358716	-0.781488	
-1.247252	1.268246	-0.893546	
-1.247196	1.318942	-0.479776	
-1.247186	1.286586	-0.832740	
-1.247032	1.312342	-0.747204	
-1.246962	1.217522	-0.738016	
-1.246948	1.223216	-0.850678	
-1.246930	1.282862	-0.537184	
-1.246928	1.351102	-0.885874	
-1.246922	1.295012	-0.842618	
-1.246918	1.355824	-0.825862	
-1.246906	1.286308	-0.550680	
-1.246816	1.269150	-0.724474	
-1.246790	1.324324	-0.879272	
-1.246682	1.260936	-0.727330	
-1.246576	1.334442	-0.821544	
-1.246520	1.327464	-0.728450	
-1.246502	1.181898	-0.394028	
-1.246444	1.323798	-0.825252	
-1.246444	1.337558	-0.888870	
-1.246400	1.215100	-0.842620	
-1.246348	1.211704	-0.781450	
-1.246348	1.309868	-0.497998	
-1.246346	1.193644	-0.809806	
-1.246308	1.275332	-0.843070	
-1.246276	1.232598	-0.894406	
-1.246266	1.339380	-0.777988	
-1.246264	1.205624	-0.860184	
-1.246196	1.346484	-0.850436	
-1.246094	1.226808	-0.736738	
-1.246068	1.293828	-0.533096	
-1.246016	1.304272	-0.841038	
-1.246010	1.208352	-0.740182	
-1.245972	1.199832	-0.389766	
-1.245934	1.326234	-0.762174	
-1.245898	1.324062	-0.846138	
-1.245872	1.171878	-0.455724	
-1.245802	1.211498	-0.749070	
-1.245802	1.277462	-0.722220	
-1.245778	1.288956	-0.728476	
-1.245746	1.320770	-0.707902	
-1.245690	1.375394	-0.820012	
-1.245650	1.313688	-0.838504	
-1.245612	1.196266	-0.887724	
-1.245592	1.215054	-0.851534	
-1.245588	1.252744	-0.730570	
-1.245562	1.265930	-0.716346	
-1.245552	1.361476	-0.869986	
-1.245486	1.225240	-0.526896	
-1.245484	1.219658	-0.772328	
-1.245458	1.206854	-0.835152	
-1.245452	1.271966	-0.541198	
-1.245416	1.334644	-0.842910	
-1.245344	1.257612	-0.719422	
-1.245332	1.345220	-0.828514	
-1.245262	1.215918	-0.385952	
-1.245258	1.193124	-0.800410	
-1.245168	1.235792	-0.735460	
-1.245110	1.320722	-0.742806	
-1.245028	1.309206	-0.542632	
-1.245004	1.298722	-0.709776	
-1.244962	1.195732	-0.818910	
-1.244878	1.275664	-0.554552	
-1.244742	1.215100	-0.757126	
-1.244732	1.244450	-0.733554	
-1.244730	1.323848	-0.835384	
-1.244670	1.358976	-0.858342	
-1.244640	1.294344	-0.852310	
-1.244626	1.255922	-0.531288	
-1.244558	1.230858	-0.382310	
-1.244554	1.378696	-0.454200	
-1.244532	1.153256	-0.421194	
-1.244494	1.285248	-0.842180	
-1.244452	1.284464	-0.861782	
-1.244446	1.164164	-0.398932	
-1.244364	1.373824	-0.417924	
-1.244362	1.323422	-0.752894	
-1.244358	1.212616	-0.531420	
-1.244316	1.313950	-0.848952	
-1.244282	1.291722	-0.715248	
-1.244260	1.218042	-0.764660	
-1.244202	1.226050	-0.562822	
-1.244158	1.300744	-0.515198	
-1.244102	1.300240	-0.559432	
-1.244090	1.334454	-0.831876	
-1.244056	1.273904	-0.713778	
-1.244030	1.366638	-0.778602	
-1.243978	1.314054	-0.859424	
-1.243970	1.284574	-0.852174	
-1.243848	1.245772	-0.378502	
-1.243848	1.284498	-0.870870	
-1.243782	1.284990	-0.719628	
-1.243772	1.250110	-0.904820	
-1.243668	1.224388	-0.894394	
-1.243612	1.219374	-0.547300	
-1.243598	1.289184	-0.563116	
-1.243458	1.348052	-0.775120	
-1.243432	1.261108	-0.374178	
-1.243412	1.262648	-0.708160	
-1.243388	1.276630	-0.369418	
-1.243386	1.345398	-0.839524	
-1.243338	1.329268	-0.373302	
-1.243296	1.254250	-0.711338	
-1.243292	1.236864	-0.934218	
-1.243266	1.349906	-0.387080	
-1.243140	1.216442	-0.730138	
-1.243096	1.305058	-0.529058	
-1.243062	1.206890	-0.731410	
-1.243056	1.380624	-0.795584	
-1.243032	1.245140	-0.934240	
-1.243016	1.241492	-0.904598	
-1.243008	1.260884	-0.545482	
-1.242988	1.249848	-0.723010	
-1.242978	1.336894	-0.768342	
-1.242906	1.294054	-0.862056	
-1.242888	1.196988	-0.860626	
-1.242886	1.226900	-0.927216	
-1.242792	1.303924	-0.851026	
-1.242758	1.362890	-0.881724	
-1.242744	1.307254	-0.704890	
-1.242636	1.206336	-0.515180	
-1.242624	1.207154	-0.852322	
-1.242588	1.314092	-0.869710	
-1.242584	1.329332	-0.738728	
-1.242580	1.258638	-0.904528	
-1.242578	1.356972	-0.847248	
-1.242574	1.311566	-0.555620	
-1.242572	1.356066	-0.836260	
-1.242544	1.332180	-0.714654	
-1.242526	1.382686	-0.805790	
-1.242494	1.292266	-0.364808	
-1.242476	1.218374	-0.927546	
-1.242464	1.207852	-0.843538	
-1.242444	1.335134	-0.724788	
-1.242424	1.187162	-0.878714	
-1.242388	1.203808	-0.783062	
-1.242358	1.228570	-0.934302	
-1.242322	1.212220	-0.774328	
-1.242248	1.215700	-0.894924	
-1.242174	1.207932	-0.552502	
-1.242140	1.365866	-0.833318	
-1.242124	1.235364	-0.926882	
-1.242100	1.184134	-0.469452	
-1.242100	1.225638	-0.729432	
-1.242066	1.356174	-0.771850	
-1.241992	1.237576	-0.556510	
-1.241968	1.215432	-0.568526	
-1.241964	1.200822	-0.535940	
-1.241930	1.198494	-0.827418	
-1.241776	1.194404	-0.792016	
-1.241690	1.231768	-0.541696	
-1.241686	1.200202	-0.743364	
-1.241680	1.244026	-0.535984	
-1.241674	1.265246	-0.558610	
-1.241584	1.233148	-0.904704	
-1.241548	1.280944	-0.711074	
-1.241478	1.278890	-0.566844	
-1.241470	1.359448	-0.747584	
-1.241460	1.364124	-0.768258	
-1.241434	1.187266	-0.869690	
-1.241392	1.377428	-0.785560	
-1.241380	1.206902	-0.895742	
-1.241380	1.234184	-0.728246	
-1.241376	1.253252	-0.934318	
-1.241366	1.334418	-0.758708	
-1.241326	1.320572	-0.538544	
-1.241306	1.242238	-0.726238	
-1.241262	1.225552	-0.916942	
-1.241224	1.356804	-0.737610	
-1.241214	1.204616	-0.751738	
-1.241194	1.270454	-0.705764	
-1.241052	1.361770	-0.757726	
-1.240960	1.233898	-0.916460	
-1.240944	1.217142	-0.917374	
-1.240908	1.192876	-0.484056	
-1.240822	1.232900	-0.577240	
-1.240778	1.324984	-0.889470	
-1.240776	1.246804	-0.715088	
-1.240772	1.331780	-0.748928	
-1.240740	1.274934	-0.890760	
-1.240724	1.337790	-0.734994	
-1.240722	1.209920	-0.927912	
-1.240718	1.368476	-0.855462	
-1.240694	1.249304	-0.550374	
-1.240604	1.302840	-0.572778	
-1.240510	1.368078	-0.743918	
-1.240490	1.220404	-0.934546	
-1.240484	1.243666	-0.926426	
-1.240444	1.293844	-0.871634	
-1.240430	1.370426	-0.754140	
-1.240390	1.366612	-0.844246	
-1.240384	1.243444	-0.570374	
-1.240378	1.348782	-0.741330	
-1.240366	1.364622	-0.673892	
-1.240324	1.211390	-0.766884	
-1.240282	1.371046	-0.866784	
-1.240240	1.303784	-0.860962	
-1.240234	1.283964	-0.879714	
-1.240166	1.242210	-0.915954	
-1.240138	1.200556	-0.498942	
-1.240104	1.374834	-0.830130	
-1.240094	1.372694	-0.764630	
-1.240054	1.224930	-0.905164	
-1.240030	1.208956	-0.759408	
-1.239972	1.331040	-0.474670	
-1.239950	1.353772	-0.761370	
-1.239936	1.345686	-0.731478	
-1.239918	1.291856	-0.576258	
-1.239898	1.345510	-0.765074	
-1.239858	1.374758	-0.775318	
-1.239832	1.351376	-0.751228	
-1.239822	1.251204	-0.703436	
-1.239730	1.208720	-0.917770	
-1.239654	1.287534	-0.707380	
-1.239622	1.307842	-0.360712	
-1.239566	1.328224	-0.705596	
-1.239542	1.254360	-0.563788	
-1.239538	1.259394	-0.700352	
-1.239422	1.340520	-0.745036	
-1.239324	1.322630	-0.551748	
-1.239302	1.350764	-0.895880	
-1.239284	1.312034	-0.511220	
-1.239252	1.198788	-0.896398	
-1.239234	1.383038	-0.815954	
-1.239208	1.314062	-0.569004	
-1.239186	1.216522	-0.905830	
-1.239184	1.353960	-0.680102	
-1.239176	1.189662	-0.887518	
-1.239106	1.365028	-0.734056	
-1.238984	1.343064	-0.754978	
-1.238974	1.368730	-0.685902	
-1.238834	1.250430	-0.915422	
-1.238820	1.320520	-0.493274	
-1.238810	1.194464	-0.519250	
-1.238790	1.266118	-0.903018	
-1.238748	1.199034	-0.853066	
-1.238736	1.277126	-0.702874	
-1.238730	1.198514	-0.734686	
-1.238668	1.316374	-0.525108	
-1.238658	1.353264	-0.728070	
-1.238628	1.269020	-0.571114	
-1.238596	1.337740	-0.898084	
-1.238542	1.314508	-0.879598	
-1.238514	1.261110	-0.934398	
-1.238512	1.367878	-0.401626	
-1.238418	1.341938	-0.721822	
-1.238358	1.200682	-0.835646	
-1.238278	1.188572	-0.861590	
-1.238218	1.205018	-0.776248	
-1.238184	1.316004	-0.701392	
-1.238174	1.251708	-0.925772	
-1.238064	1.208194	-0.906444	
-1.237938	1.240124	-0.718798	
-1.237924	1.188362	-0.811342	
-1.237918	1.243910	-0.707254	
-1.237836	1.212510	-0.934918	
-1.237816	1.281750	-0.579834	
-1.237758	1.216114	-0.723598	
-1.237650	1.201750	-0.928222	
-1.237444	1.200502	-0.918084	
-1.237430	1.196326	-0.784746	
-1.237372	1.294586	-0.703326	
-1.237318	1.390604	-0.432880	
-1.237310	1.187384	-0.802628	
-1.237274	1.375346	-0.841070	
-1.237264	1.303770	-0.870560	
-1.237238	1.379522	-0.750568	
-1.237114	1.150230	-0.404188	
-1.237114	1.266996	-0.698270	
-1.236944	1.372578	-0.877924	
-1.236926	1.248944	-0.583914	
-1.236882	1.381886	-0.760962	
-1.236864	1.200728	-0.844396	
-1.236854	1.207324	-0.724838	
-1.236836	1.191012	-0.541266	
-1.236760	1.224976	-0.723280	
-1.236706	1.198912	-0.557642	
-1.236698	1.379740	-0.681308	
-1.236694	1.258936	-0.576738	
-1.236694	1.338024	-0.712362	
-1.236674	1.190462	-0.819802	
-1.236648	1.376038	-0.669016	
-1.236630	1.223536	-0.582862	
-1.236514	1.178536	-0.378772	
-1.236484	1.377368	-0.852470	
-1.236482	1.358084	-0.690966	
-1.236460	1.233036	-0.721782	
-1.236440	1.258320	-0.914670	
-1.236316	1.345232	-0.471230	
-1.236278	1.362528	-0.892192	
-1.236268	1.376610	-0.740538	
-1.236232	1.293454	-0.880910	
-1.236176	1.200308	-0.906982	
-1.236046	1.324970	-0.565056	
-1.236030	1.392206	-0.451056	
-1.235916	1.239294	-0.591362	
-1.235870	1.195842	-0.374426	
-1.235836	1.283414	-0.699316	
-1.235806	1.331058	-0.534532	
-1.235762	1.360936	-0.724878	
-1.235536	1.344944	-0.685726	
-1.235520	1.205102	-0.769102	
-1.235462	1.383592	-0.771510	
-1.235234	1.343550	-0.371496	
-1.235226	1.273396	-0.695034	
-1.235156	1.207286	-0.573122	
-1.235156	1.385524	-0.781910	
-1.235154	1.259464	-0.925066	
-1.235126	1.248346	-0.696204	
-1.235104	1.350132	-0.669604	
-1.235100	1.387672	-0.792042	
-1.234888	1.348864	-0.719098	
-1.234798	1.268642	-0.934432	
-1.234754	1.333054	-0.547826	
-1.234654	1.188314	-0.794366	
-1.234646	1.162014	-0.383598	
-1.234566	1.379700	-0.863594	
-1.234542	1.272372	-0.583938	
-1.234520	1.382436	-0.826140	
-1.234502	1.237964	-0.711446	
-1.234462	1.211726	-0.370648	
-1.234422	1.256040	-0.693308	
-1.234420	1.360118	-0.663484	
-1.234394	1.192442	-0.828172	
-1.234364	1.184090	-0.524358	
-1.234362	1.203526	-0.761750	
-1.234352	1.205004	-0.935246	
-1.234332	1.334278	-0.703256	
-1.234306	1.190466	-0.853916	
-1.234246	1.302770	-0.699016	
-1.234242	1.192866	-0.896306	
-1.234160	1.360252	-0.469194	
-1.234118	1.282684	-0.888958	
-1.234072	1.372224	-0.696868	
-1.233988	1.372888	-0.731020	
-1.233970	1.200400	-0.754296	
-1.233894	1.272852	-0.352346	
-1.233878	1.241354	-0.700078	
-1.233790	1.389166	-0.801956	
-1.233754	1.304676	-0.585010	
-1.233736	1.322874	-0.357950	
-1.233658	1.196094	-0.746722	
-1.233590	1.323864	-0.698264	
-1.233586	1.181228	-0.870968	
-1.233560	1.325502	-0.898266	
-1.233516	1.192998	-0.918192	
-1.233502	1.189136	-0.502954	
-1.233432	1.194050	-0.928380	
-1.233268	1.199376	-0.727486	
-1.233254	1.287622	-0.347912	
-1.233198	1.272992	-0.900900	
-1.233198	1.323102	-0.507246	
-1.233160	1.341364	-0.675898	
-1.233084	1.183280	-0.878960	
-1.233064	1.226824	-0.366964	
-1.233032	1.198352	-0.778184	
-1.232988	1.348768	-0.695694	
-1.232942	1.303898	-0.879894	
-1.232928	1.180352	-0.862780	
-1.232910	1.294066	-0.588152	
-1.232868	1.265772	-0.913716	
-1.232798	1.362106	-0.701210	
-1.232782	1.315076	-0.889242	
-1.232764	1.327102	-0.521292	
-1.232736	1.391116	-0.757346	
-1.232726	1.257738	-0.357756	
-1.232694	1.315726	-0.581280	
-1.232662	1.279568	-0.691052	
-1.232624	1.344548	-0.709646	
-1.232502	1.356728	-0.715658	
-1.232500	1.381910	-0.692970	
-1.232416	1.242176	-0.362720	
-1.232364	1.388354	-0.747364	
-1.232254	1.290306	-0.695304	
-1.232154	1.193704	-0.907138	
-1.232146	1.263310	-0.691344	
-1.232138	1.337516	-0.690236	
-1.232102	1.263084	-0.589716	
-1.232058	1.393168	-0.767590	
-1.232008	1.231810	-0.715182	
-1.231994	1.193310	-0.836724	
-1.231884	1.384734	-0.416114	
-1.231880	1.331892	-0.488586	
-1.231878	1.192246	-0.845490	
-1.231716	1.361610	-0.386324	
-1.231648	1.340868	-0.699894	
-1.231454	1.352686	-0.705732	
-1.231380	1.266942	-0.924538	
-1.231366	1.395070	-0.777962	
-1.231328	1.368780	-0.721554	
-1.231318	1.374914	-0.467486	
-1.231312	1.372566	-0.888396	
-1.231198	1.335018	-0.560922	
-1.231190	1.414902	-0.771200	
-1.231124	1.382816	-0.836998	
-1.231112	1.292894	-0.890336	
-1.231102	1.182914	-0.487248	
-1.231084	1.194340	-0.738886	
-1.230996	1.330700	-0.694560	
-1.230936	1.224672	-0.717972	
-1.230918	1.154794	-0.441394	
-1.230912	1.235648	-0.704460	
-1.230908	1.216686	-0.719406	
-1.230904	1.311512	-0.694520	
-1.230900	1.389754	-0.811726	
-1.230824	1.190374	-0.787032	
-1.230790	1.269486	-0.687704	
-1.230738	1.416986	-0.781440	
-1.230724	1.165398	-0.456776	
-1.230674	1.186302	-0.886976	
-1.230650	1.405240	-0.774442	
-1.230644	1.275904	-0.934336	
-1.230642	1.349562	-0.903464	
-1.230626	1.365484	-0.711460	
-1.230600	1.181216	-0.854718	
-1.230556	1.388484	-0.678404	
-1.230474	1.381064	-0.874292	
-1.230442	1.337342	-0.905270	
-1.230434	1.284400	-0.591172	
-1.230400	1.286458	-0.686098	
-1.230376	1.253930	-0.596924	
-1.230282	1.174940	-0.361346	
-1.230252	1.419088	-0.723718	
-1.230232	1.370500	-0.659536	
-1.230186	1.402896	-0.764004	
-1.230164	1.216312	-0.587138	
-1.230094	1.396706	-0.788182	
-1.230056	1.298446	-0.690118	
-1.230020	1.231072	-0.596796	
-1.229988	1.384582	-0.737866	
-1.229978	1.198004	-0.935336	
-1.229972	1.208892	-0.720770	
-1.229956	1.334030	-0.681136	
-1.229926	1.426648	-0.778020	
-1.229886	1.199224	-0.771306	
-1.229874	1.175826	-0.471576	
-1.229846	1.326546	-0.577090	
-1.229788	1.422918	-0.733936	
-1.229776	1.185376	-0.546918	
-1.229770	1.245282	-0.689876	
-1.229690	1.341000	-0.530796	
-1.229682	1.428454	-0.719742	
-1.229646	1.302206	-0.344798	
-1.229626	1.238536	-0.693440	
-1.229556	1.400284	-0.753912	
-1.229540	1.178212	-0.507766	
-1.229520	1.294620	-0.680360	
-1.229480	1.194118	-0.562452	
-1.229470	1.407052	-0.784664	
-1.229456	1.385046	-0.666992	
-1.229412	1.424058	-0.767788	
-1.229288	1.275584	-0.682884	
-1.229214	1.412130	-0.760762	
-1.229186	1.384856	-0.848428	
-1.229168	1.146452	-0.425296	
-1.229138	1.337928	-0.922022	
-1.229132	1.342718	-0.543806	
-1.229094	1.184788	-0.813002	
-1.228954	1.290228	-0.670638	
-1.228886	1.414182	-0.737478	
-1.228830	1.325940	-0.924970	
-1.228808	1.185502	-0.821114	
-1.228774	1.282286	-0.676942	
-1.228726	1.432020	-0.730188	
-1.228710	1.182772	-0.846472	
